"genotype1_cntrl_rep1","genotype1_cntrl_rep2","genotype1_cntrl_rep3","genotype1_treat_rep1","genotype1_treat_rep2","genotype1_treat_rep3","genotype2_cntrl_rep1","genotype2_cntrl_rep2","genotype2_cntrl_rep3","genotype2_treat_rep1","genotype2_treat_rep2","genotype2_treat_rep3","genotype3_cntrl_rep1","genotype3_cntrl_rep2","genotype3_cntrl_rep3","genotype3_treat_rep1","genotype3_treat_rep2","genotype3_treat_rep3","genotype4_cntrl_rep1","genotype4_cntrl_rep2","genotype4_cntrl_rep3","genotype4_treat_rep1","genotype4_treat_rep2","genotype4_treat_rep3","genotype5_cntrl_rep1","genotype5_cntrl_rep2","genotype5_cntrl_rep3","genotype5_treat_rep1","genotype5_treat_rep2","genotype5_treat_rep3","genotype6_cntrl_rep1","genotype6_cntrl_rep2","genotype6_cntrl_rep3","genotype6_treat_rep1","genotype6_treat_rep2","genotype6_treat_rep3"
"gene-LOC124190514",672.788621500084,339.350355809695,438.598444200037,840.932809116697,811.243633587808,371.330843705942,538.245732945776,700.122831284338,829.083037307164,664.321873400722,706.270642004541,514.431147452212,354.908490510538,285.422873337553,834.104145022907,472.489879777575,700.81031592785,897.096651666277,397.83640490817,212.452050752434,240.699514391206,330.766437422935,242.496831726177,503.667688072305,638.09367945116,516.81665911675,584.519103591628,641.694422496846,381.834579354891,780.019900359122,342.272232525154,270.482195987574,277.865963846764,293.971920814477,475.375626393324,391.152923241254
"gene-LOC124190515",15.057936918086,8.46964282386926,12.245134228935,36.592892112191,36.2810211801345,13.0821164449248,16.1013680795745,29.4299420230142,26.7446141066827,25.4254691488009,33.9553193271414,22.0613747445393,15.4308039352408,8.06279303213426,43.4005408792407,21.2833279179088,37.7605558353819,34.9931318025853,12.897439560614,11.8028917084686,14.8579947155065,27.3109902459304,4.21733620393351,22.8939858214684,408.288717146587,215.05122728348,364.173811588091,353.586722600303,231.656962370122,511.127453281386,99.5528654159034,117.482165933997,86.8730369727813,123.623953455095,180.257071736446,135.39908881428
"gene-LOC124190516",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05433405098338,0,2.85117819236443,1.38742727279664,14.3828519584554,3.63772348354221,4.79290266972667,8.11313417906962,4.74061263885254,4.55357232302314,2.55508932272886,5.84050173803598,1.67680996964136,1.25369526679889
"gene-LOC124190517",12.0463495344688,13.5514285181908,7.79235814568593,7.74080410065579,10.1586859304377,5.031583248048,21.468490772766,10.8426102190052,34.6106770792364,12.3867670212107,13.5821277308566,9.02510785003881,20.2529301650035,16.1255860642685,37.2973398180975,19.8644393900482,30.7204522050565,39.4468031229143,12.897439560614,7.08173502508114,9.9053298103377,4.04607262902673,7.38033835688364,14.3087411384178,19.958247346551,14.5679863643648,9.78033933174969,12.3682598440435,7.98817111621111,23.7598929529896,24.6511857220332,19.1250037566972,30.0222995420641,17.5215052141079,21.7985296053376,16.2980384683856
"gene-LOC124190518",8.43244467412818,9.5989285337185,12.245134228935,7.03709463695981,10.1586859304377,4.0252665984384,3.83365906656536,6.19577726800299,12.585700756086,4.56354574465658,9.05475182057104,5.01394880557712,7.71540196762039,2.41883790964028,7.4594679636195,5.67555411144234,10.2401507350188,6.99862636051706,4.96055367715923,11.8028917084686,9.41006331982081,5.05759078628341,11.5976745608172,7.86980762612976,2.85117819236443,6.2434227275849,8.62971117507325,8.00299166379286,3.19526844648445,6.37460542641184,5.68873516662305,12.7500025044648,15.9693082670554,8.76075260705396,8.38404984820678,3.76108580039667
"gene-LOC124190519",31.9228262663424,37.8310712799494,35.6222086659928,27.4446690841432,27.5735760969023,26.1642328898496,38.3365906656536,37.174663608018,28.3178267011934,37.1603010636321,35.0871633047128,42.1171699668478,33.7548836083392,37.0888479478176,40.00987362305,38.3099902522358,48.6407159913394,39.4468031229143,50.5976475070241,37.7692534670994,52.9935144853067,40.4607262902673,41.1190279883517,47.9342828136995,27.9415462851714,31.2171136379245,26.464447603558,18.9161621144195,31.1538673532233,26.6574408740859,10.4293478054756,5.46428678762776,14.691763605691,13.6278373887506,13.4144797571308,12.5369526679889
"gene-LOC124190520",121.668130298135,107.282142435677,125.790924351787,85.8525545709096,110.294304387609,147.928547492611,123.443821943404,125.464489677061,144.735558694989,123.867670212107,74.7017025197111,88.2454989781572,100.300225579065,143.51771597199,94.2605497221009,106.416639589544,64.0009420938676,139.972527210341,131.950727812436,116.848627913839,151.05627960765,111.266997298235,172.910784361274,122.339736733472,66.1473340628548,82.5519227314003,106.43310449257,117.134696170059,50.32547803213,74.7567363642844,93.8641302492804,84.6964452082303,90.7056709568746,112.916366935362,62.0419688767302,120.354745612693
"gene-LOC124190521",1.80695243017032,0,0,0,0,0,0,0,0,0.651935106379511,0,4.01115904446169,0.964425245952548,0,0,0,0,0,0,0,0,0,0,0,2.28094255389154,3.46856818199161,0.575314078338217,0.727544696708442,0.798817111621111,2.31803833687703,0,0,1.91631699204665,0,0.838404984820678,2.50739053359778
"gene-LOC124190522",807.707736286135,868.420710874062,907.253126962005,881.044248547368,884.53129637168,861.407052065817,820.403040244986,870.50670615442,737.83670682554,826.65371488922,825.114259649536,830.30992220357,815.903758075856,837.72419603875,732.384127337187,827.212011742721,756.491135549515,904.095278026795,721.264504658952,814.399527884332,872.164289800234,742.454327426404,876.151596367187,877.841268841929,621.556845935446,819.969518222817,688.075637692507,716.631526257816,722.130668905485,596.894871745836,621.968378217454,700.339423280958,788.883828392536,736.876635948872,677.431227735108,698.308263606982
"gene-LOC124190523",7.22780972068129,3.3878571295477,8.9055521664982,9.85193249174373,4.35372254161615,17.1073830433632,7.66731813313071,7.74472158500374,7.86606297255373,9.77902659569266,5.6592198878569,7.01952832780796,12.5375281973831,4.83767581928056,10.172001768572,11.3511082228847,3.20004710469338,6.99862636051706,18.8501039732051,8.262024195928,13.3721952439559,12.1382178870802,6.32600430590026,7.15437056920888,6.27259202320175,5.54970909118658,5.17782670504395,6.54790227037598,4.79290266972667,7.53362459485036,16.1180829720987,17.3035748274879,13.4142189443265,11.681003476072,10.8992648026688,16.2980384683856
"gene-LOC124190524",139.737654599838,149.630356555024,173.658267246715,170.297690214427,108.843063540404,174.092780382461,245.354180260183,235.439536184114,314.642518902149,231.436962764726,299.938654056416,302.842507856858,131.161833449547,182.219122526234,138.33922405258,134.794410146756,95.3614037198627,85.8922326063457,328.388653427941,313.956919445264,200.582928659338,288.282674818154,219.301482604543,186.729071856352,260.597686782109,208.114090919497,403.29516891509,365.227437747638,401.805007145419,508.809414944509,766.083002438571,648.428698798494,122.005515160303,524.671739466898,471.183601469221,349.78097943689
"gene-LOC124190525",55.4132078585566,45.1714283939694,40.0749847492419,45.0374056765428,45.7140866869695,65.410582224624,49.0708360520366,38.7236079250187,51.9160156188546,45.6354574465658,43.0100711477124,55.1534368613483,54.9722390192953,45.9579202831653,40.6880070742882,39.7288787800964,48.6407159913394,38.1743256028203,44.6449830944331,44.8509884921806,52.4982479947898,66.760198378941,50.6080344472021,50.796031041383,28.5117819236443,29.1359727287295,39.1213573269987,40.0149583189643,26.3609646834967,30.7140079636207,46.4580038607549,37.3392930487897,49.1854694625306,52.5645156423238,32.6977944080064,36.3571627371678
"gene-LOC124190526",28.3089214060017,22.5857141969847,34.5090146451805,13.3704798102236,27.5735760969023,23.1452829410208,30.6692725325228,29.4299420230142,37.7571022682579,24.7735340424214,18.1095036411421,19.053005461193,26.0394816407188,19.3507032771222,27.8034715007636,25.5399935014905,27.5204051003631,19.0871628014102,40.6765401527057,24.786072587784,17.8295936586079,22.253399459647,16.869344815734,21.4631117076266,6.27259202320175,10.4057045459748,10.9309674884261,8.73053636050131,5.59171978134778,9.8516629317274,11.3774703332461,9.10714464604627,11.4979019522799,17.5215052141079,6.70723987856542,12.5369526679889
"gene-LOC124190527",92.7568914154099,83.0024996739188,97.9610738314802,61.9264328052463,63.1289768534341,62.3916322757952,79.7401085845594,78.9961601670382,94.3927556706448,82.1438234038184,71.3061705869969,68.1897037558488,93.5492488573972,58.8583891345801,81.3760141485763,53.9177640587023,65.280960935745,48.9903845236194,102.18740574948,87.3413986426675,79.2426384827016,55.6334986491175,53.7710366001523,62.9584610090381,135.716081956547,122.093600006105,141.527263271201,102.58380223589,81.4793453853534,97.9371197330547,174.454545109774,171.21431934567,136.697278765994,137.251790843845,146.720872343619,139.160174614677
"gene-LOC124190528",1.80695243017032,0,0,0,0.725620423602691,2.0126332992192,0,1.54894431700075,1.57321259451075,1.95580531913853,0,1.00278976111542,0.964425245952548,0.806279303213426,0,0,1.28001884187735,1.90871628014102,7.93688588345477,1.18028917084686,0.495266490516885,0,1.05433405098338,2.14631117076266,1.14047127694577,0.693713636398322,4.02719854836752,2.18263409012533,0.798817111621111,1.73852875265778,0.948122527770509,0.910714464604627,1.27754466136443,1.94683391267866,0,0
"gene-LOC124190529",284.293849013464,276.110356058138,276.072117161444,280.780076014696,299.681234947911,306.926578130928,297.491943565472,303.593086132147,242.274739554655,303.149824466473,308.993405876987,276.769974067857,274.861195096476,270.909845879711,258.36884492173,309.317699073608,260.483834322041,280.581293180729,297.633220629554,289.17084685748,315.484754459256,325.708846636652,336.332562263697,326.954735012846,159.095743133935,167.184986371996,144.979147741231,191.34425523432,151.775251208011,156.4675877392,170.662054998692,191.250037566972,222.292771077411,219.018815176349,183.610691675728,233.187319624593
"gene-LOC124190530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570235638472886,0.693713636398322,0.575314078338217,0,0,0.579509584219259,0,0,0,0,0,0
"gene-LOC124190531",1299.19879729246,1125.89785271969,1340.28560105798,781.821214166235,1155.91333479909,1163.3020469487,1709.81194368815,1767.34546569785,1747.83919250144,1553.56135850237,1089.96575040124,1198.33376453293,1620.23441320028,1575.46975847903,1469.51518883304,1264.22967832378,1403.54066011852,1102.60177116146,1344.31004651015,1613.45529654765,1474.40834226877,1435.34426514723,1270.47253143497,1587.55482930745,1024.1432066973,1350.66045006753,1257.061261169,1305.94273059165,1201.42093587815,1322.44087118835,2002.43477865131,1912.50037566972,1427.01738674407,1826.13021009258,2258.66302910691,1855.46899486236
"gene-LOC124190532",254.780292654016,285.144641736932,251.581848703574,344.817637211031,337.413496975251,346.172927465702,229.252812180608,218.401148697105,207.664062475419,329.227228721653,324.839221562986,361.004314001552,221.817806569086,265.265890757217,206.830702627631,376.005459883055,339.204993097498,346.113885465571,281.759448862644,284.449690174093,294.683561857547,406.630299217186,390.10359886385,377.035328997308,217.830013896643,212.276372737887,205.387125966743,315.026853674756,283.580074625495,272.949014167271,262.629940192431,287.785770815062,348.76969255249,352.376938194837,292.603339702417,323.453378834114
"gene-LOC124190533",2254.47431537584,2145.07820585862,2132.87974387632,2251.87028382714,2132.59842496831,2043.8291153571,2251.89133570049,2221.18615057907,2218.22975826015,2230.26999892431,2235.39185570347,2076.77759527004,1961.64095026748,2005.21662709179,2269.0345278428,2129.75168031874,1950.10870560015,1985.06493134666,1954.45814880074,1926.23192682207,2002.85768765028,1909.74628090062,1861.95393403664,1905.92431963724,1603.50261538576,1566.40539098741,1570.03211978499,1654.436640315,1567.27917300062,1518.31511065446,1608.01580709878,1602.85745770414,1593.09819272145,1608.08481187257,1525.05866738881,1533.26931129504
"gene-LOC124190534",71.0734622533661,111.23464242015,65.6784472279243,83.0377167161257,68.2083198186529,33.2084494371168,51.3710314919758,57.3109397290277,40.9035274572794,40.4199765955297,57.7240428561404,69.1924935169642,128.268557711689,96.7535163856111,48.1474750379077,75.201091976611,144.002119711202,115.159215568508,25.794879121228,34.2283859545589,25.2585910163611,18.2073268306203,24.2496831726177,34.3409787322026,59.3045064011802,77.6959272766121,70.1883175572625,109.131704506266,110.236761403713,74.7567363642844,24.6511857220332,28.2321484027434,63.8772330682215,40.8835121662518,41.9202492410339,32.5960769367711
"gene-LOC124190535",643.877382617359,553.349997826125,681.274740737113,726.228166534252,712.559255977842,720.522721120473,693.892291048329,692.378109699334,637.151100776852,809.051467016973,705.13879802697,626.743600697139,570.939745603909,660.342749331796,574.379033198701,638.499837537263,666.249807197162,722.130992653351,669.674746416496,692.829743287105,720.117477211551,787.972644502955,847.684576990635,854.23184596354,249.763209651124,386.398495473865,386.611060643282,512.919011179452,346.686626443562,397.543574774411,436.136362774434,456.267946766918,461.193622752559,451.665467741449,437.647402076394,531.566793122729
"gene-LOC124190536",154.193274041201,190.284642109596,165.865909101029,219.557352673146,177.051383359057,150.94749744144,150.279435409362,134.758155579065,88.0999052926018,121.259929786589,117.711773667424,143.398935839505,119.588730498116,150.774229700911,111.213886003054,127.699967507453,157.442317550914,160.968406291892,107.147959426639,108.586603717911,102.520163536995,118.347624399032,115.976745608172,133.071292587285,137.426788871966,133.886731824876,115.638129745982,125.865232530561,156.568153877738,135.605242707307,81.5385373882638,83.7857307436257,110.507613208023,109.022699110005,91.3861433454539,83.9975828755256
"gene-LOC124190537",53.0039379516628,46.8653569587432,74.5839993944225,42.9262772854548,62.4033564298314,41.2589826339936,66.7056677582372,72.8003828990352,80.2338423200481,54.1106138294994,47.537447057998,78.217601367003,57.8655147571529,54.826992618513,46.7912081354314,36.8911017243752,58.8808667263582,69.3500248451236,51.589758242456,64.9159043965772,63.3941107861613,33.3800991894705,63.2600430590026,82.2752615459021,67.8580409782735,113.075322732926,91.4749384557765,104.038891629307,81.4793453853534,81.1313417906962,64.4723318883946,91.9821609250673,75.3751350205014,68.139186943753,94.7397632847366,81.4901923419278
"gene-LOC124190538",32151.1045900206,36693.3159272763,32075.5725156849,34222.0949289992,31750.2472551593,31232.0435372835,29042.2676246725,27724.5543299964,27713.7130649013,28983.0790243139,30266.6398042363,28644.6895262621,33281.3508125765,33909.6886552471,31831.5842011181,31598.6475154552,32683.3610990754,36672.8021291094,30707.8114830865,29946.2968427265,31315.2049288921,29142.8496287223,30058.0094594851,27604.4234042355,23749.7441067572,18711.5379145719,19575.0615154578,18371.2311365849,17776.8760020162,18258.6084699962,24676.785030283,22795.1830490538,28769.0282292656,26142.085779449,23520.6134441593,24976.1171051675
"gene-LOC124190539",134.316797309327,166.004999347838,148.054804768033,177.334784851387,159.636493192592,150.94749744144,134.178067329787,148.698654432072,135.296283127924,138.210242552456,157.326312882422,185.516105806353,123.446431481926,164.480977855539,121.385887771626,131.956633091034,124.161827662103,166.058316372268,150.800831785641,149.896724697551,155.018411531785,140.601023858679,144.443764984723,150.241781953386,127.732783017926,119.318745460511,106.43310449257,123.682598440435,128.609554970999,124.594560607141,109.982213221379,137.517884155299,129.032010797807,134.331539974827,108.992648026688,105.310402411107
"gene-LOC124190540",3.01158738361721,46.3007141038186,63.4520591862997,2.11112839108794,33.3785394857238,1.0063166496096,0,1.54894431700075,1.57321259451075,0.651935106379511,1.13184397757138,42.1171699668478,40.505860330007,0.806279303213426,0,4.25666558358176,5.76008478844809,4.45367132032904,5.95266441259108,1.18028917084686,0.99053298103377,1.01151815725668,9.4890064588504,8.58524468305065,124.881604825562,107.52561364174,71.3389457139389,32.0119666551715,82.2781624969745,0,0.948122527770509,0.910714464604627,3.19386165341108,0,4.19202492410339,1.25369526679889
